STATION,LOCATION,STATE,TEMP,DO,PH,CONDUCTIVITY,BOD,NITRATE,FECAL_COLI,TOTAL_COLI,YEAR,WQI
2707,"SURYA RIVER AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",MAHARASHTRA,27.2,6.8,8,173,3.5,1,53,98,2013,70.32830882
2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",MAHARASHTRA,27.2,7,8,168,3.6,1,44,83,2013,69.76151961
2709,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",MAHARASHTRA,28,6.9,7.9,131,3.5,0.75,41,96,2013,64.43020833
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",MAHARASHTRA,26.2,7,7.6,125,3.5,0.6,33,63,2013,60.39681373
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,MAHARASHTRA,26.2,7.2,7.5,132,3.3,0.9,38,88,2013,58.49178922
2712,"VAITARNA RIVER NEAR ROAD BRIDGE, GANDHARE VILLAGE, WADA, THANE.",MAHARASHTRA,28.2,7.2,7.7,119,3.3,1,35,68,2013,59.14178922
2164,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,MAHARASHTRA,24.5,6.9,7.5,159,2.8,1,3,82,2013,59.56550245
2713,"VASHISHTI RIVER AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",MAHARASHTRA,24.5,6.7,7.7,141,3.3,3,4,90,2013,63.07052696
2714,"VASHISHTI RIVER AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",MAHARASHTRA,24.5,7.3,7.7,132,2.9,2,3,88,2013,58.15545343
1342,"ACHENKOIL AT THUMPAMON, KERALA",KERALA,24,6.4,7.3,76,1.7,0.62,199,788,2013,43.88365196
1443,"ACHENKOIL AT CHENNITHULA, KERALA",KERALA,24.9,6,7.1,85,1.7,0.53,262,538,2013,43.93252451
3465,"ACHENKOIL AT KALLARAKADAVU, PATHANAMTHITTA",KERALA,24.3,6.3,7.1,69,1.3,0.57,248,593,2013,39.16704657
3466,"ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE), PATHANAMTHITTA",KERALA,24.8,6.5,7.3,76,1.6,0.55,226,545,2013,43.05202206
2297,R ANCHARAKANDY AT MERUVAMBA,KERALA,26.4,6.7,6.6,60,1.2,0.34,228,435,2013,31.34935049
2319,R ANCHARAKANDY AT MERUVAMBA,KERALA,27,7,6.6,3544,1.5,0.37,208,435,2013,411.2744608
2286,R AYROOR AT AYROOR BRIDGE,KERALA,26.6,6.7,7.3,51,0.8,0.35,547,1567,2013,35.39993873
2331,R BHARATHAPUZHA AT KUTTIPPURAM,KERALA,28.6,6.9,7.7,107,0.7,0.46,255,443,2013,44.50726716
2332,R BHARATHAPUZHA AT PATTAMBI,KERALA,28.8,6.7,7.9,173,0.9,0.56,191,426,2013,55.40935049
1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",KERALA,28,5.6,6.9,126,1.2,0.67,266,990,2013,44.75669118
20,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,27.4,7.3,7.4,70,0.8,0.31,2984,4208,2013,36.79427696
21,"CHALIYAR AT CHUNGAPALLY, KERALA",KERALA,27.5,6.9,7.4,12754,0.8,0.29,1807,2557,2013,1418.244326
3464,"CHALIYAR AT NILAMBUR, MALAPPURAM",KERALA,26.8,7.1,7.4,80,0.6,0.5,1921,2831,2013,37.37224265
1572,"CHANDRAGIRI AT PADIYATHADKA, KERALA",KERALA,30,7.2,6.9,62,1.3,0.11,33,150,2013,33.76884804
1573,"CHITRAPUZHA AT IRUMPANAM, KERALA",KERALA,28.8,3.4,6.7,2965,2.3,1.11,271,1236,2013,363.8937255
2295,R CORAPUZHA AT KANAYANKODE,KERALA,27.4,6.1,7.2,15871,0.9,0.25,1667,2975,2013,1758.197365
1564,"R ITHIKKARA AT AYUR, KERALA",KERALA,24.8,6.4,7.2,120,1.9,0.77,258,618,2013,48.73953431
2287,R ITHIKKARA AT ITHIKKARA,KERALA,23.6,6.2,7.2,7448,2,1.01,184,483,2013,847.3233824
1566,"R KADALUNDI AT THIRURANGADY, KERALA",KERALA,29.8,6.6,6.9,77,1.6,0.29,264,756,2013,38.7445098
2293,R KADALUNDI AT HAJIRAPPALLY,KERALA,30.2,6.8,7,72,1.7,0.2,249,785,2013,39.20183824
2337,R KADAMBAYAR AT BRAHMAPURAM,KERALA,28.2,2.9,6.7,305,2.2,1.28,403,1623,2013,75.30599265
2338,R KADAMBAYAR AT MANCKAKADAVU,KERALA,27.7,3,6.6,86,2,0.39,357,1319,2013,49.0202451
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",KERALA,23.9,6.7,7.1,79,1.6,0.34,313,738,2013,40.74052696
2294,R KALLAI AT KALLAI BRIDGE,KERALA,27.4,3.6,7.3,32790,2.6,0.59,64259,112867,2013,3616.766936
3460,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",KERALA,27.8,6.1,7.8,2905,1.3,0.54,422,997,2013,355.5614828
3458,KARAPUZHA DAM AT WAYANAD,KERALA,26.4,6.9,7.4,112,0.5,0.35,50,67,2013,40.86844363
1571,"R KARINGODE AT KAKKADAVU,  KERALA",KERALA,29.6,7,6.9,51,1.1,0.18,44,317,2013,32.05446078
1155,"KARAMANA AT MOONNATTUMUKKU, KERALA",KERALA,27,3.1,7.2,1416,13.2,4.41,2992,19917,2013,260.8262623
3471,"RIVER KARAMANA AT ARUVIKARA, THIRUVANANTHAPURAM",KERALA,26.3,7,7.1,30,0.5,0.32,211,496,2013,28.57151961
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,30,6.1,7,59,1.8,0.58,89,282,2013,40.3373652
2301,R KAVVAI AT KUTTIYOL PALAM,KERALA,28,6,6.4,61,2.1,0.28,87,300,2013,36.27664216
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,KERALA,30.1,6.3,7,105,2.8,0.37,142,543,2013,50.20528186
2326,R KORAYAR AT KANJIKODE,KERALA,27.9,6.9,8.1,502,0.9,0.72,382,615,2013,92.71373775
1569,"R KUPPAM AT THALIPARAMBA, KERALA",KERALA,27,5.9,6.7,14662,1.5,0.52,144,377,2013,1625.330037
2298,R KUPPAM AT RAYAROM,KERALA,26,7.8,6.8,49,1.4,0.3,122,319,2013,30.17965686
1567,"R KUTTIYADE AT KUTTIYADY ESTATE, KERALA",KERALA,27.7,7.1,7.4,380,1,0.14,1527,66382,2013,72.17459559
1568,"R MAHE AT VALAYAM, KERALA",KERALA,27.1,7.3,7.2,67,0.9,0.38,6490,3471,2013,34.95721814
2285,R MAMOM AT MAMOM BRIDGE,KERALA,26.5,6.2,7.2,51,0.8,0.23,331,942,2013,35.78044118
1340,"MANIMALA  AT KALLOOPARA, KERALA",KERALA,28.5,7.2,6.8,69,1.2,0.45,706,941,2013,32.97708333
1384,"MANIMALA AT THONDRA, KERALA",KERALA,28.7,6.9,6.7,75,2.5,0.4,526,701,2013,40.5213848
3459,"MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANAD",KERALA,25.7,6.3,7.4,113,0.6,0.88,98,128,2013,43.25292892
2307,R MANJESWAR AT BAJRAKKARA BR.,KERALA,29.3,7.6,6.8,79,1.6,0.31,48,109,2013,35.09997549
1339,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,27,7,7.2,57,0.6,0.46,2117,3558,2013,33.09151961
2304,R MOGRAL AT MOGRAL BR.,KERALA,30.9,5.9,7,22576,1.5,0.35,42,253,2013,2489.637684
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,27.1,6.8,7.2,105,0.6,0.39,1200,2392,2013,38.87772059
2302,R NEELASWARAM AT NAMBIARKAL DAM,KERALA,30.3,6.3,6.7,2315,1.3,0.17,55,278,2013,279.4435172
1570,"R NEELESWARAM AT HOSDURG, KERALA",KERALA,30.4,6.4,6.9,18569,1,0.27,40,277,2013,2048.410123
1563,"R NEYYAR AT AMARAVILA, KERALA",KERALA,26.2,6.6,7.3,45,0.6,0.39,228,940,2013,33.9445098
2284,R NEYYAR AT ARUVIPURAM,KERALA,26.2,6.9,7.2,42,0.5,0.18,151,774,2013,31.18197304
2288,R PALLICKAL AT NELLIMUKAL,KERALA,25.1,6,7.3,92,1.7,0.56,256,597,2013,46.75487745
1156,"PAMBA AT CHENGANNUR, KERALA",KERALA,27.4,6.1,7.2,59,0.7,1.04,181,311,2013,36.43795343
1341,"PAMBA AT THAKAZHY, KERALA",KERALA,28.1,4.5,6.9,1190,0.7,1.17,218,388,2013,160.9710907
1565,"PAMBA DOWN, KERALA",KERALA,28.3,4.2,7,69,0.6,1.04,240,420,2013,40.3077451
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",KERALA,28.2,6,7,5569,2.2,0.68,473,1894,2013,642.4207598
18,"PERIYAR AT KALADY, KERALA",KERALA,27.2,7.3,7,34,1,0.27,234,927,2013,29.8448652
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,27.4,6.3,7,44,1.6,0.32,487,1876,2013,37.03469363
2333,RIVER PERIYAR AT MUPPATHADAM,KERALA,28.2,6.4,7.2,49,1.4,0.23,362,1357,2013,38.26071078
2334,RIVER PERIYAR AT PATHALAM,KERALA,27.9,5.9,7,3272,2.2,0.62,330,1284,2013,392.7329779
2335,R PERIYAR AT KALAMASSERY,KERALA,27.3,4.6,7,65,1.7,0.28,631,1937,2013,44.67946078
2336,R PERIYAR AT PURAPPALLIKAVU,KERALA,28.2,6.5,6.9,4650,2,1,340,1573,2013,538.8961397
3468,"PERIYAR AT KWA INTAKENAN ALUVA, ERNAKULAM",KERALA,28.2,6.5,7,42,1.4,1,249,1221,2013,35.20202206
2300,R PERUVAMBA AT CHANDAPPURA,KERALA,26.7,6.4,6.4,45,1.2,1,142,376,2013,28.54718137
2303,R PULLUR AT PULLUR BR.,KERALA,28,6,6.1,56,1.2,0,136,438,2013,27.81901664
2290,R PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,29.7,5.3,6.8,99,2.8,0.79,106,523,2013,50.35216912
2299,R RAMAPURAM AT RAMAPURAM BRIDGE,KERALA,28.2,3.6,6.5,22131,1.8,0.95,105,261,2013,2444.249877
2305,R SHRIYA AT ANGADIMOGARU,KERALA,28.9,6.9,6.7,66,1.8,0,93,205,2013,35.79787693
2296,R THALLASSERY AT PATHIPPALAM,KERALA,26.4,6,6.6,67,1.5,3.69,168,398,2013,35.92428922
2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,30,4.9,6.8,9107,1.6,1,208,614,2013,1025.251042
2306,R UPPALA AT  UPPALA BR.,KERALA,30.8,6.3,7,18931,1.4,1,34,201,2013,2091.336458
3473,"RIVER VALAPATTANAM AT PARASSINIKADAVU, KANNUR",KERALA,27.8,6.6,6.8,15525,1.1,0.06,149,347,2013,1716.086863
1442,"VAMANAPURAM, KERALA",KERALA,26.7,7.1,7.5,46,0.8,1,239,1097,2013,35.81930147
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",ANDHRA PRADESH,27,6,7.3,432,1.2,3,3,78,2013,81.17781863
2352,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",ANDHRA PRADESH,26.8,6.1,7.7,328,1.2,1,3,211,2013,73.57677696
3080,"U/S OF KARAKAVAGU AT PALONCHA,  KHAMMAM, A.P.",ANDHRA PRADESH,19,5.8,7.8,707,0.6,0.85,2,1100,2013,113.4269608
3081,"D/S OF KARAKAVAGU AT PALONCHA,  KHAMMAM, A.P.",ANDHRA PRADESH,21.4,6.1,8,674,0.9,1,2,1260,2013,112.6856005
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",KARNATAKA,27.1,7.3,7.3,164,2.3,1,115,336,2013,54.1966299
2780,"KALI AT U/S OF WCPM, DANDELI, KARNATAKA",KARNATAKA,26.3,7.6,7.4,122,2.4,1,223,834,2013,50.34938725
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,KARNATAKA,28.3,6.5,7.1,95,1,0,156,212,2013,39.8520436
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNATAKA,27.9,6.5,7.1,56,1,0,30,79,2013,35.60792595
2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",ORISSA,23.4,7.5,7.8,237,1.4,0.89,8281,18918,2013,61.81748775
2424,BUDHABALANGA AT BALASORE D/S,ORISSA,23.5,7.6,7.6,3688,2.3,2.66,19264,32918,2013,440.0264461
2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",ORISSA,22.4,7.3,7.5,82,1.2,1.58,15816,17512,2013,41.38074755
2422,"NAGAVALLI AT PENTA U/S, JAYKAYPUR TOWN",ORISSA,26.8,7.5,8,202,1.4,1.89,11771,23191,2013,60.12631127
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",ORISSA,26.5,7.3,7.9,232,2.9,2.23,9026,30836,2013,71.11015931
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",ORISSA,22,7.4,7.9,246,2.3,1.9,1850,3900,2013,69.06617647
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",ORISSA,27.6,6.9,8.1,3960,2,2.26,19058,22523,2013,475.1013848
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",ORISSA,26.8,7,8,28222,1.8,2.54,16613,10469,2013,3112.993284
2426,VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),ORISSA,25.6,7.2,7.8,201,1.3,1.59,29937,31034,2013,58.24708333
2427,VANSADHARA ATGUNUPUR (INTERSTATE BOUNDRY),ORISSA,26.5,7.3,8,221,1.2,2.26,16103,5289,2013,61.69427696
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",PONDICHERRY,24,NAN,7.8,NAN,1,1,NAN,NAN,2013,239.4508711
2442,GAUTAMINANGODAVARI RIVER,PONDICHERRY,28,8,7.7,401,NAN,1,NAN,NAN,2013,106.2369536
2443,GAUTAMINANGODAVARI RIVER,PONDICHERRY,28,8,8.2,1886,4,1,NAN,NAN,2013,258.1216912
2444,CORINGA RIVER,PONDICHERRY,28,7,8.2,742,5,1,NAN,NAN,2013,141.9026961
2445,MAHE RIVER,PONDICHERRY,27,7,6.4,149,4,1,NAN,NAN,2013,53.3997549
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",TAMILNADU,27.8,6.7,7.5,1088,1.7,0,194,474,2013,155.2734897
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",TAMILNADU,23.4,7.2,6.5,73,3.1,0,19,59,2013,40.72416369
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",TAMILNADU,25.4,6.7,6.3,98,3.3,1.5,21,74,2013,43.8911152
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",TAMILNADU,26.3,6.3,6.5,143,4,4,38,124,2013,55.93645833
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",TAMILNADU,29,6.6,6.9,260,5.4,1,17,53,2013,79.37745098
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",TAMILNADU,24.6,7.1,6.3,71,3.5,1,24,82,2013,40.878125
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",TAMILNADU,23.5,6.9,6.3,65,3.5,0,17,52,2013,40.82140634
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",TAMILNADU,29,7.3,7.1,607,3.6,0.88,33,104,2013,107.4131005
3025,"TAMBIRAPARANI AT ERAL, THOTHUKUDI, TAMILNADU",TAMILNADU,27,6.1,7,446,5.2,0.56,26,77,2013,100.9508946
3026,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI, TAMILNADU",TAMILNADU,24,6.9,6.4,94,3.2,1.59,20,65,2013,43.3796201
